timestamp,choppy_3,choppy_7,choppy_14,continuous_index,local_index,direction
2025-06-06 13:27:00,26.185950714291486,14.783934016246473,28.313685854606106,90,32,0
2025-06-06 13:36:00,0.0,24.153408597715043,28.313685854606106,91,33,0
2025-06-06 14:12:00,26.185950714291486,41.673569389111485,28.313685854606106,92,34,1
2025-06-06 15:27:00,26.185950714291486,41.673569389111485,30.728025765721135,93,35,1
2025-06-09 09:15:00,0.0,41.673569389111485,35.78783978059855,94,0,1
2025-06-09 09:15:00,-26.185950714291486,30.20625927602431,30.728025765721135,95,1,1
2025-06-09 09:15:00,-26.185950714291486,14.783934016246473,24.099088700460932,96,2,1
2025-06-09 09:15:00,-26.185950714291486,6.86215613240665,21.801881241717574,97,3,1
2025-06-09 09:15:00,-26.185950714291486,0.0,21.801881241717574,98,4,1
2025-06-09 09:36:00,-26.185950714291486,-6.862156132406653,21.801881241717574,99,5,1
2025-06-09 09:48:00,-26.185950714291486,-6.862156132406653,17.809527059961834,100,6,1
2025-06-09 10:15:00,-26.185950714291486,-6.862156132406653,14.198003402072223,101,7,1
2025-06-09 10:15:00,-26.185950714291486,-6.862156132406653,10.900940620858787,102,8,1
2025-06-09 10:18:00,-26.185950714291486,-6.862156132406653,5.422422697484012,103,9,1
2025-06-09 14:27:00,-26.185950714291486,-6.862156132406653,2.6142998377761546,104,10,1
2025-06-09 15:00:00,26.185950714291486,6.86215613240665,5.059814014877418,105,11,0
2025-06-10 09:27:00,26.185950714291486,14.783934016246473,5.422422697484012,106,0,0
2025-06-10 10:42:00,46.497352071792726,30.20625927602431,10.900940620858787,107,1,1
2025-06-10 14:24:00,83.40437671464697,47.0880288238894,16.495210860815572,108,2,0
2025-06-10 14:27:00,46.497352071792726,47.0880288238894,20.106734518705185,109,3,0
2025-06-10 14:51:00,0.0,35.620718710802215,24.099088700460932,110,4,0
2025-06-10 14:54:00,-26.185950714291486,26.251244129333656,28.56216096246271,111,5,0
2025-06-10 15:00:00,-26.185950714291486,20.836784694555742,33.62197497734012,112,6,0
2025-06-11 09:45:00,-26.185950714291486,12.915006810715926,28.56216096246271,113,0,0
2025-06-11 10:09:00,26.185950714291486,12.915006810715926,30.728025765721135,114,1,1
2025-06-11 10:09:00,26.185950714291486,14.783934016246473,30.728025765721135,115,2,1
2025-06-11 10:15:00,0.0,24.153408597715043,30.728025765721135,116,3,1
2025-06-11 10:24:00,-26.185950714291486,24.153408597715043,30.728025765721135,117,4,1
2025-06-11 11:27:00,-26.185950714291486,14.783934016246473,30.728025765721135,118,5,1
2025-06-11 12:27:00,26.185950714291486,20.836784694555742,35.78783978059855,119,6,0
2025-06-11 12:45:00,26.185950714291486,20.836784694555742,35.78783978059855,120,7,0
2025-06-11 13:15:00,0.0,24.153408597715043,33.62197497734012,121,8,0
2025-06-11 13:15:00,-26.185950714291486,24.153408597715043,37.16589412457814,122,9,0
2025-06-11 13:24:00,-26.185950714291486,14.783934016246473,37.16589412457814,123,10,0
2025-06-11 13:27:00,-26.185950714291486,6.86215613240665,31.324767518596776,124,11,0
2025-06-11 13:45:00,-26.185950714291486,0.0,26.264953503719354,125,12,0
2025-06-11 14:48:00,26.185950714291486,6.86215613240665,28.56216096246271,126,13,1
2025-06-11 15:00:00,26.185950714291486,14.783934016246473,28.56216096246271,127,14,1
2025-06-11 15:21:00,0.0,24.153408597715043,26.264953503719354,128,15,1
2025-06-12 09:42:00,26.185950714291486,41.673569389111485,28.56216096246271,129,0,0
2025-06-12 09:45:00,26.185950714291486,41.673569389111485,28.56216096246271,130,1,0
2025-06-12 10:42:00,0.0,41.673569389111485,28.56216096246271,131,2,0
2025-06-12 10:57:00,26.185950714291486,47.0880288238894,30.728025765721135,132,3,1
2025-06-12 10:57:00,26.185950714291486,41.673569389111485,33.62197497734012,133,4,1
2025-06-12 11:00:00,0.0,41.673569389111485,39.463101583321496,134,5,1
2025-06-12 11:00:00,-26.185950714291486,30.20625927602431,46.37168802242454,135,6,1
2025-06-12 11:24:00,-26.185950714291486,14.783934016246473,39.463101583321496,136,7,1
2025-06-12 11:39:00,26.185950714291486,20.836784694555742,41.628966386579926,137,8,0
2025-06-12 11:57:00,26.185950714291486,20.836784694555742,41.628966386579926,138,9,0
2025-06-12 12:12:00,46.497352071792726,30.20625927602431,43.67769873746668,139,10,1
2025-06-12 12:42:00,26.185950714291486,41.673569389111485,41.628966386579926,140,11,1
2025-06-12 13:24:00,46.497352071792726,61.87196284013588,43.67769873746668,141,12,0
2025-06-12 13:33:00,26.185950714291486,61.87196284013588,43.67769873746668,142,13,0
2025-06-12 13:42:00,0.0,47.0880288238894,41.628966386579926,143,14,0
2025-06-12 13:48:00,-26.185950714291486,30.20625927602431,41.628966386579926,144,15,0
2025-06-12 13:51:00,-26.185950714291486,20.836784694555742,41.628966386579926,145,16,0
2025-06-12 14:03:00,-26.185950714291486,6.86215613240665,33.62197497734012,146,17,0
2025-06-12 14:06:00,-26.185950714291486,0.0,28.56216096246271,147,18,0
2025-06-12 14:36:00,26.185950714291486,6.86215613240665,30.728025765721135,148,19,1
2025-06-12 14:42:00,26.185950714291486,14.783934016246473,30.728025765721135,149,20,1
2025-06-12 14:42:00,0.0,24.153408597715043,30.728025765721135,150,21,1
2025-06-12 15:06:00,26.185950714291486,41.673569389111485,30.728025765721135,151,22,0
2025-06-12 15:15:00,26.185950714291486,41.673569389111485,30.728025765721135,152,23,0
2025-06-13 09:15:00,0.0,41.673569389111485,28.56216096246271,153,0,0
2025-06-13 09:15:00,-26.185950714291486,30.20625927602431,24.099088700460932,154,1,0
2025-06-13 09:15:00,-26.185950714291486,14.783934016246473,21.801881241717574,155,2,0
2025-06-13 09:15:00,-26.185950714291486,6.86215613240665,21.801881241717574,156,3,0
2025-06-13 09:15:00,-26.185950714291486,0.0,21.801881241717574,157,4,0
2025-06-13 09:15:00,-26.185950714291486,-6.862156132406653,21.801881241717574,158,5,0
2025-06-13 09:15:00,-26.185950714291486,-6.862156132406653,17.809527059961834,159,6,0
2025-06-13 09:18:00,-26.185950714291486,-6.862156132406653,14.198003402072223,160,7,0
2025-06-13 09:24:00,26.185950714291486,6.86215613240665,16.495210860815572,161,8,1
2025-06-13 09:27:00,26.185950714291486,14.783934016246473,14.198003402072223,162,9,1
2025-06-13 09:45:00,46.497352071792726,30.20625927602431,16.495210860815572,163,10,0
2025-06-13 10:24:00,83.40437671464697,47.0880288238894,18.661075664074,164,11,1
2025-06-13 10:30:00,46.497352071792726,47.0880288238894,20.106734518705185,165,12,1
2025-06-13 11:12:00,46.497352071792726,51.986003165129944,26.264953503719354,166,13,0
2025-06-13 12:03:00,83.40437671464697,56.45750340535797,32.77675811660789,167,14,1
2025-06-13 12:06:00,46.497352071792726,51.986003165129944,37.836572131485305,168,15,1
2025-06-13 12:57:00,46.497352071792726,56.45750340535797,45.621320568335676,169,16,0
2025-06-13 13:39:00,83.40437671464697,56.45750340535797,54.37867943166433,170,17,1
2025-06-13 14:45:00,100.0,71.24143742160443,56.14143066532832,171,18,0
2025-06-13 14:48:00,46.497352071792726,71.24143742160443,56.14143066532832,172,19,0
2025-06-13 14:57:00,0.0,51.986003165129944,56.14143066532832,173,20,0
2025-06-13 15:06:00,26.185950714291486,51.986003165129944,57.825810995834985,174,21,1
2025-06-16 09:15:00,26.185950714291486,51.986003165129944,64.59685710908585,175,0,1
2025-06-16 09:15:00,0.0,47.0880288238894,64.59685710908585,176,1,1
2025-06-16 09:21:00,26.185950714291486,47.0880288238894,64.59685710908585,177,2,0
2025-06-16 09:21:00,26.185950714291486,41.673569389111485,62.83410587542186,178,3,0
2025-06-16 09:30:00,0.0,41.673569389111485,62.83410587542186,179,4,0
2025-06-16 09:30:00,-26.185950714291486,30.20625927602431,52.52990700743871,180,5,0
2025-06-16 09:30:00,-26.185950714291486,14.783934016246473,43.67769873746668,181,6,0
2025-06-16 09:33:00,-26.185950714291486,6.86215613240665,37.836572131485305,182,7,0
2025-06-16 09:39:00,-26.185950714291486,0.0,30.728025765721135,183,8,0
2025-06-16 09:45:00,-26.185950714291486,-6.862156132406653,24.099088700460932,184,9,0
2025-06-16 10:06:00,26.185950714291486,6.86215613240665,24.099088700460932,185,10,1
2025-06-16 10:21:00,26.185950714291486,14.783934016246473,24.099088700460932,186,11,1
2025-06-16 10:24:00,0.0,24.153408597715043,24.099088700460932,187,12,1
2025-06-16 10:30:00,-26.185950714291486,24.153408597715043,21.801881241717574,188,13,1
2025-06-16 10:30:00,-26.185950714291486,14.783934016246473,21.801881241717574,189,14,1
2025-06-16 11:06:00,-26.185950714291486,6.86215613240665,21.801881241717574,190,15,1
2025-06-16 11:15:00,-26.185950714291486,0.0,23.81943932661809,191,16,1
2025-06-16 14:15:00,-26.185950714291486,-6.862156132406653,19.356367064616315,192,17,1
2025-06-16 15:15:00,-26.185950714291486,-6.862156132406653,15.364012882860568,193,18,1
2025-06-16 15:27:00,-26.185950714291486,-6.862156132406653,11.752489224970954,194,19,1
2025-06-17 09:21:00,26.185950714291486,6.86215613240665,14.198003402072223,195,0,0
2025-06-17 09:30:00,83.40437671464697,20.836784694555742,16.495210860815572,196,1,1
2025-06-17 09:30:00,46.497352071792726,20.836784694555742,13.198148079602143,197,2,1
2025-06-17 09:33:00,0.0,20.836784694555742,10.165144333328632,198,3,1
2025-06-17 09:36:00,26.185950714291486,35.620718710802215,13.198148079602143,199,4,0
2025-06-17 09:57:00,83.40437671464697,51.986003165129944,18.661075664074,200,5,1
2025-06-17 10:48:00,100.0,56.45750340535797,24.321331672850356,201,6,0
2025-06-17 11:12:00,46.497352071792726,51.986003165129944,28.313685854606106,202,7,0
2025-06-17 13:36:00,46.497352071792726,66.7699371813764,34.720379947476886,203,8,1
2025-06-17 14:24:00,83.40437671464697,71.24143742160443,41.628966386579926,204,9,0
2025-06-17 14:36:00,46.497352071792726,56.45750340535797,47.4700929925613,205,10,0
2025-06-17 15:12:00,46.497352071792726,56.45750340535797,56.14143066532832,206,11,1
2025-06-17 15:27:00,83.40437671464697,56.45750340535797,66.2812374395925,207,12,0
2025-06-18 09:21:00,100.0,71.24143742160443,67.89391989029927,208,0,1
2025-06-18 09:27:00,46.497352071792726,71.24143742160443,66.2812374395925,209,1,1
2025-06-18 09:27:00,0.0,51.986003165129944,64.59685710908585,210,2,1
2025-06-18 09:48:00,-26.185950714291486,35.620718710802215,56.14143066532832,211,3,1
2025-06-18 09:48:00,-26.185950714291486,26.251244129333656,49.232844226225275,212,4,1
2025-06-18 10:00:00,26.185950714291486,26.251244129333656,49.232844226225275,213,5,0
2025-06-18 10:24:00,26.185950714291486,20.836784694555742,47.4700929925613,214,6,0
2025-06-18 10:33:00,0.0,24.153408597715043,45.621320568335676,215,7,0
2025-06-18 10:51:00,-26.185950714291486,24.153408597715043,45.621320568335676,216,8,0
2025-06-18 11:54:00,-26.185950714291486,14.783934016246473,43.67769873746668,217,9,0
2025-06-18 12:06:00,26.185950714291486,20.836784694555742,43.67769873746668,218,10,1
2025-06-18 12:30:00,26.185950714291486,20.836784694555742,43.67769873746668,219,11,1
2025-06-18 12:48:00,46.497352071792726,30.20625927602431,43.67769873746668,220,12,0
2025-06-18 14:12:00,26.185950714291486,41.673569389111485,41.628966386579926,221,13,0
2025-06-18 14:24:00,0.0,41.673569389111485,33.62197497734012,222,14,0
2025-06-18 14:51:00,26.185950714291486,47.0880288238894,35.78783978059855,223,15,1
2025-06-18 15:00:00,26.185950714291486,47.0880288238894,35.78783978059855,224,16,1
2025-06-18 15:15:00,46.497352071792726,47.0880288238894,37.836572131485305,225,17,0
2025-06-18 15:24:00,26.185950714291486,47.0880288238894,37.836572131485305,226,18,0
2025-06-19 09:21:00,46.497352071792726,61.87196284013588,43.67769873746668,227,0,1
2025-06-19 09:33:00,26.185950714291486,61.87196284013588,50.58628517656971,228,1,1
2025-06-19 10:36:00,46.497352071792726,66.7699371813764,60.98533345119625,229,2,0
2025-06-19 10:39:00,26.185950714291486,61.87196284013588,60.98533345119625,230,3,0
2025-06-19 10:54:00,46.497352071792726,66.7699371813764,62.83410587542186,231,4,1
2025-06-19 11:27:00,83.40437671464697,66.7699371813764,62.83410587542186,232,5,0
2025-06-19 11:36:00,46.497352071792726,51.986003165129944,54.37867943166433,233,6,0
2025-06-19 12:30:00,0.0,35.620718710802215,52.52990700743871,234,7,0
2025-06-19 12:33:00,-26.185950714291486,26.251244129333656,45.621320568335676,235,8,0
2025-06-19 12:39:00,-26.185950714291486,20.836784694555742,39.7801939623543,236,9,0
2025-06-19 13:00:00,-26.185950714291486,12.915006810715926,32.77675811660789,237,10,0
2025-06-19 13:06:00,26.185950714291486,12.915006810715926,34.720379947476886,238,11,1
2025-06-19 13:24:00,83.40437671464697,20.836784694555742,34.720379947476886,239,12,0
2025-06-19 13:24:00,46.497352071792726,20.836784694555742,30.257307685475105,240,13,0
2025-06-19 13:48:00,46.497352071792726,35.620718710802215,30.257307685475105,241,14,1
2025-06-19 13:48:00,26.185950714291486,47.0880288238894,30.257307685475105,242,15,1
2025-06-19 14:06:00,0.0,47.0880288238894,32.77675811660789,243,16,1
2025-06-19 14:39:00,26.185950714291486,51.986003165129944,34.720379947476886,244,17,0
2025-06-19 14:45:00,26.185950714291486,47.0880288238894,32.77675811660789,245,18,0
2025-06-19 15:15:00,0.0,41.673569389111485,35.78783978059855,246,19,0
2025-06-20 09:15:00,26.185950714291486,47.0880288238894,43.67769873746668,247,0,1
2025-06-20 09:15:00,26.185950714291486,41.673569389111485,50.58628517656971,248,1,1
2025-06-20 09:42:00,0.0,41.673569389111485,59.04171162032725,249,2,1
2025-06-20 09:45:00,-26.185950714291486,30.20625927602431,50.58628517656971,250,3,1
2025-06-20 10:24:00,-26.185950714291486,14.783934016246473,43.67769873746668,251,4,1
2025-06-20 10:48:00,-26.185950714291486,6.86215613240665,35.78783978059855,252,5,1
2025-06-20 11:03:00,-26.185950714291486,0.0,28.56216096246271,253,6,1
2025-06-20 11:36:00,26.185950714291486,6.86215613240665,30.728025765721135,254,7,0
2025-06-20 11:57:00,26.185950714291486,14.783934016246473,28.56216096246271,255,8,0
2025-06-20 12:18:00,0.0,24.153408597715043,28.56216096246271,256,9,0
2025-06-20 12:33:00,-26.185950714291486,24.153408597715043,28.56216096246271,257,10,0
2025-06-20 13:03:00,-26.185950714291486,14.783934016246473,26.264953503719354,258,11,0
2025-06-20 14:21:00,-26.185950714291486,6.86215613240665,26.264953503719354,259,12,0
2025-06-20 14:54:00,26.185950714291486,12.915006810715926,28.56216096246271,260,13,1
2025-06-20 14:57:00,26.185950714291486,14.783934016246473,31.324767518596776,261,14,1
2025-06-23 09:15:00,46.497352071792726,30.20625927602431,33.62197497734012,262,0,0
2025-06-23 09:24:00,83.40437671464697,47.0880288238894,35.78783978059855,263,1,1
2025-06-23 09:24:00,46.497352071792726,47.0880288238894,35.78783978059855,264,2,1
2025-06-23 09:27:00,0.0,35.620718710802215,35.78783978059855,265,3,1
2025-06-23 10:00:00,-26.185950714291486,26.251244129333656,35.78783978059855,266,4,1
2025-06-23 10:03:00,-26.185950714291486,20.836784694555742,35.78783978059855,267,5,1
2025-06-23 10:39:00,26.185950714291486,26.251244129333656,35.78783978059855,268,6,0
2025-06-23 11:03:00,83.40437671464697,26.251244129333656,37.836572131485305,269,7,1
2025-06-23 11:03:00,46.497352071792726,20.836784694555742,32.77675811660789,270,8,1
2025-06-23 11:09:00,0.0,20.836784694555742,28.313685854606106,271,9,1
2025-06-23 11:12:00,-26.185950714291486,20.836784694555742,24.321331672850356,272,10,1
2025-06-23 11:12:00,-26.185950714291486,20.836784694555742,20.70980801496075,273,11,1
2025-06-23 11:39:00,-26.185950714291486,12.915006810715926,18.661075664074,274,12,1
2025-06-23 11:39:00,-26.185950714291486,0.0,15.364012882860568,275,13,1
2025-06-23 11:42:00,-26.185950714291486,-6.862156132406653,10.165144333328632,276,14,1
2025-06-23 11:45:00,-26.185950714291486,-6.862156132406653,7.867936874585282,277,15,1
2025-06-23 12:06:00,-26.185950714291486,-6.862156132406653,7.867936874585282,278,16,1
2025-06-23 12:12:00,-26.185950714291486,-6.862156132406653,7.867936874585282,279,17,1
2025-06-23 12:15:00,-26.185950714291486,-6.862156132406653,7.867936874585282,280,18,1
2025-06-23 13:18:00,-26.185950714291486,-6.862156132406653,5.059814014877418,281,19,1
2025-06-23 13:21:00,-26.185950714291486,-6.862156132406653,0.0,282,20,1
2025-06-23 13:21:00,-26.185950714291486,-6.862156132406653,-2.6142998377761555,283,21,1
2025-06-23 13:36:00,-26.185950714291486,-6.862156132406653,-2.6142998377761555,284,22,1
2025-06-23 13:39:00,-26.185950714291486,-6.862156132406653,-2.6142998377761555,285,23,1
2025-06-23 14:06:00,-26.185950714291486,-6.862156132406653,-2.6142998377761555,286,24,1
2025-06-23 14:06:00,-26.185950714291486,-6.862156132406653,-2.6142998377761555,287,25,1
2025-06-23 14:33:00,26.185950714291486,6.86215613240665,2.6142998377761546,288,26,0
2025-06-23 15:18:00,83.40437671464697,20.836784694555742,7.867936874585282,289,27,1
2025-06-23 15:27:00,46.497352071792726,20.836784694555742,7.867936874585282,290,28,1
2025-06-24 09:18:00,0.0,20.836784694555742,7.867936874585282,291,0,1
2025-06-24 09:30:00,-26.185950714291486,20.836784694555742,7.867936874585282,292,1,1
2025-06-24 09:30:00,-26.185950714291486,20.836784694555742,7.867936874585282,293,2,1
2025-06-24 09:36:00,-26.185950714291486,12.915006810715926,7.867936874585282,294,3,1
2025-06-24 09:39:00,-26.185950714291486,0.0,7.867936874585282,295,4,1
2025-06-24 09:39:00,-26.185950714291486,-6.862156132406653,7.867936874585282,296,5,1
2025-06-24 09:45:00,-26.185950714291486,-6.862156132406653,7.867936874585282,297,6,1
2025-06-24 09:51:00,-26.185950714291486,-6.862156132406653,7.867936874585282,298,7,1
2025-06-24 10:06:00,26.185950714291486,6.86215613240665,13.198148079602143,299,8,0
2025-06-24 10:27:00,83.40437671464697,20.836784694555742,18.661075664074,300,9,1
2025-06-24 10:36:00,46.497352071792726,20.836784694555742,15.364012882860568,301,10,1
2025-06-24 10:48:00,0.0,20.836784694555742,10.165144333328632,302,11,1
2025-06-24 10:51:00,-26.185950714291486,20.836784694555742,7.867936874585282,303,12,1
2025-06-24 10:57:00,-26.185950714291486,20.836784694555742,7.867936874585282,304,13,1
2025-06-24 11:54:00,26.185950714291486,26.251244129333656,13.198148079602143,305,14,0
2025-06-24 12:18:00,83.40437671464697,26.251244129333656,18.661075664074,306,15,1
2025-06-24 12:18:00,46.497352071792726,20.836784694555742,18.661075664074,307,16,1
2025-06-24 12:30:00,0.0,20.836784694555742,18.661075664074,308,17,1
2025-06-24 12:39:00,26.185950714291486,35.620718710802215,24.321331672850356,309,18,0
2025-06-24 12:42:00,26.185950714291486,47.0880288238894,28.313685854606106,310,19,0
2025-06-24 13:12:00,46.497352071792726,51.986003165129944,34.720379947476886,311,20,1
2025-06-24 13:18:00,26.185950714291486,47.0880288238894,34.720379947476886,312,21,1
2025-06-24 13:36:00,46.497352071792726,61.87196284013588,34.720379947476886,313,22,0
2025-06-24 13:42:00,26.185950714291486,61.87196284013588,37.836572131485305,314,23,0
2025-06-24 14:06:00,0.0,47.0880288238894,43.67769873746668,315,24,0
2025-06-24 14:06:00,-26.185950714291486,30.20625927602431,50.58628517656971,316,25,0
2025-06-24 14:06:00,-26.185950714291486,20.836784694555742,43.67769873746668,317,26,0
2025-06-24 15:00:00,-26.185950714291486,6.86215613240665,37.836572131485305,318,27,0
2025-06-24 15:03:00,-26.185950714291486,0.0,30.728025765721135,319,28,0
2025-06-24 15:09:00,-26.185950714291486,-6.862156132406653,24.099088700460932,320,29,0
2025-06-24 15:09:00,-26.185950714291486,-6.862156132406653,20.106734518705185,321,30,0
2025-06-25 09:15:00,26.185950714291486,6.86215613240665,22.27259932196361,322,0,1
2025-06-25 09:15:00,26.185950714291486,14.783934016246473,20.106734518705185,323,1,1
2025-06-25 09:15:00,0.0,24.153408597715043,20.106734518705185,324,2,1
2025-06-25 09:30:00,26.185950714291486,41.673569389111485,20.106734518705185,325,3,0
2025-06-25 10:12:00,26.185950714291486,41.673569389111485,20.106734518705185,326,4,0
2025-06-25 10:18:00,0.0,41.673569389111485,21.801881241717574,327,5,0
2025-06-25 10:45:00,-26.185950714291486,30.20625927602431,21.801881241717574,328,6,0
2025-06-25 11:00:00,-26.185950714291486,14.783934016246473,21.801881241717574,329,7,0
2025-06-25 11:36:00,-26.185950714291486,6.86215613240665,21.801881241717574,330,8,0
2025-06-25 11:39:00,-26.185950714291486,0.0,21.801881241717574,331,9,0
2025-06-25 11:48:00,-26.185950714291486,-6.862156132406653,21.801881241717574,332,10,0
2025-06-25 12:06:00,-26.185950714291486,-6.862156132406653,17.809527059961834,333,11,0
2025-06-25 12:09:00,-26.185950714291486,-6.862156132406653,14.198003402072223,334,12,0
2025-06-25 12:33:00,-26.185950714291486,-6.862156132406653,10.900940620858787,335,13,0
2025-06-25 12:48:00,-26.185950714291486,-6.862156132406653,5.422422697484012,336,14,0
2025-06-25 14:15:00,26.185950714291486,6.86215613240665,7.867936874585282,337,15,1
2025-06-25 14:15:00,26.185950714291486,14.783934016246473,7.867936874585282,338,16,1
2025-06-25 14:18:00,0.0,24.153408597715043,8.455426443757526,339,17,1
2025-06-25 14:27:00,-26.185950714291486,24.153408597715043,11.752489224970954,340,18,1
